,image,entropy1,entropy2
40,canadaojp_2016_05_01_202959.jpg,0.46183043567363047,0.991291323990509
41,canadaojp_2016_05_01_205959.jpg,0.4575910137956847,0.9861333963678356
42,canadaojp_2016_05_01_212959.jpg,0.3085042175907813,0.8791552757252794
43,canadaojp_2016_05_01_215959.jpg,0.2072730480469326,0.996727313830978
44,canadaojp_2016_05_01_222959.jpg,0.9782589724994735,0.9933715866694748
45,canadaojp_2016_05_01_225959.jpg,0.9730355364232277,0.9901615770559218
46,canadaojp_2016_05_01_232958.jpg,0.9697262685899645,0.9880819979811426
47,canadaojp_2016_05_01_235959.jpg,0.9821904446815937,0.9957449905530149
48,canadaojp_2016_05_02_002959.jpg,0.9835925667693531,0.9965443664348277
49,canadaojp_2016_05_02_005959.jpg,0.9816371398308901,0.995528881939785
50,canadaojp_2016_05_02_012959.jpg,0.975285280307173,0.9915170706981414
51,canadaojp_2016_05_02_015959.jpg,0.9812927254917547,0.9954794522940987
52,canadaojp_2016_05_02_022959.jpg,0.97577713995767,0.992298487365467
53,canadaojp_2016_05_02_025959.jpg,0.9733511060779036,0.9904878267736149
54,canadaojp_2016_05_02_032959.jpg,0.9796895527385853,0.9913865489305345
55,canadaojp_2016_05_02_035959.jpg,0.27482736145552933,0.9942506299864132
56,canadaojp_2016_05_02_042959.jpg,0.45668836910376925,0.9709012125062919
57,canadaojp_2016_05_02_045958.jpg,0.4613109842904637,0.9988055869317845
58,canadaojp_2016_05_02_052959.jpg,0.4612294627557928,0.9982736141712658
59,canadaojp_2016_05_02_055958.jpg,0.5242981600994835,0.9632159345602724
60,canadaojp_2016_05_02_062959.jpg,0.4880014337914894,0.9958147183032839
61,canadaojp_2016_05_02_065959.jpg,0.4881673952194584,0.9996965292768432
62,canadaojp_2016_05_02_072959.jpg,0.4814349620860317,0.999893011224974
63,canadaojp_2016_05_02_075959.jpg,0.47398030255573576,0.9995996076342277
64,canadaojp_2016_05_02_082959.jpg,0.47524720920073693,0.999496832503679
65,canadaojp_2016_05_02_085959.jpg,0.47341085559471185,0.9981093572542099
66,canadaojp_2016_05_02_092959.jpg,0.4507687105867145,0.9979516872695982
67,canadaojp_2016_05_02_095959.jpg,0.4512658703922653,0.9981160934412969
68,canadaojp_2016_05_02_102959.jpg,0.4507065380399945,0.9965146625616765
69,canadaojp_2016_05_02_105959.jpg,0.45935154417017104,0.9888093878563209
70,canadaojp_2016_05_02_112958.jpg,0.4775648789525004,0.9789675603085188
71,canadaojp_2016_05_02_115959.jpg,0.5286726341786253,0.9774171272060319
72,canadaojp_2016_05_02_122959.jpg,0.5864720877127241,0.9782367888980714
73,canadaojp_2016_05_02_125959.jpg,0.539072657910997,0.9912125794089013
74,canadaojp_2016_05_02_132959.jpg,0.5234047194258298,0.9967169517052535
75,canadaojp_2016_05_02_135959.jpg,0.5032964375450051,0.9852722743932392
76,canadaojp_2016_05_02_142959.jpg,0.4582671487445308,0.9883340297575086
77,canadaojp_2016_05_02_145959.jpg,0.4417311729440469,0.9856478666011906
78,canadaojp_2016_05_02_152959.jpg,0.4428023855792706,0.9858214660828919
79,canadaojp_2016_05_02_155959.jpg,0.4446464918791528,0.9931730645190862
80,canadaojp_2016_05_02_162959.jpg,0.44230901321918803,0.9892613554440703
81,canadaojp_2016_05_02_165959.jpg,0.45101733948987754,0.9942731728264361
82,canadaojp_2016_05_02_172959.jpg,0.472020027889656,0.9999531597842931
83,canadaojp_2016_05_02_175958.jpg,0.47237052751474623,0.9986082959872458
84,canadaojp_2016_05_02_182959.jpg,0.8546975822835071,0.9896050760289412
85,canadaojp_2016_05_02_185959.jpg,0.8665327318121595,0.971121099159704
86,canadaojp_2016_05_02_192959.jpg,0.8464788642564075,0.9575075608552608
87,canadaojp_2016_05_02_195959.jpg,0.6287852789714136,0.9466153118076084
88,canadaojp_2016_05_02_202959.jpg,0.46178970990029133,0.9991337603982169
89,canadaojp_2016_05_02_205959.jpg,0.4625732178110499,0.9803109387533708
90,canadaojp_2016_05_02_212959.jpg,0.37044625702916295,0.8571201373403641
91,canadaojp_2016_05_02_215959.jpg,0.2496524254291942,0.9979211624850469
92,canadaojp_2016_05_02_222959.jpg,0.9778272827750547,0.9833173736390741
93,canadaojp_2016_05_02_225959.jpg,0.968274764886206,0.9861852983298885
94,canadaojp_2016_05_02_232959.jpg,0.9781321686053908,0.9933103277839253
95,canadaojp_2016_05_02_235959.jpg,0.9831419889799629,0.9962431780219609
96,canadaojp_2016_05_03_002958.jpg,0.9836883159342691,0.9960700393375932
97,canadaojp_2016_05_03_005959.jpg,0.9854184173226475,0.9848486675837875
98,canadaojp_2016_05_03_012959.jpg,0.985254293667229,0.9850493281463846
99,canadaojp_2016_05_03_015959.jpg,0.9822324290074997,0.995731482636812
100,canadaojp_2016_05_03_022959.jpg,0.972280962995131,0.9899093499067725
101,canadaojp_2016_05_03_025959.jpg,0.9767723078273889,0.9885459137816348
102,canadaojp_2016_05_03_032959.jpg,0.24630880031959687,0.9828119510415865
103,canadaojp_2016_05_03_035959.jpg,0.3632522694467787,0.999629023678704
104,canadaojp_2016_05_03_042959.jpg,0.5577373280880926,0.9530820127416004
105,canadaojp_2016_05_03_045959.jpg,0.5112461754627476,0.9999829781844531
106,canadaojp_2016_05_03_052959.jpg,0.5887042516276854,0.47348815085365914
107,canadaojp_2016_05_03_055959.jpg,0.5676882062902087,0.8793475558370243
108,canadaojp_2016_05_03_062959.jpg,0.4608624849664603,0.9620601855922142
109,canadaojp_2016_05_03_065958.jpg,0.4552805345527821,0.9653241239634361
110,canadaojp_2016_05_03_072959.jpg,0.4604340732961719,0.9999992289538913
111,canadaojp_2016_05_03_075959.jpg,0.47011388502801116,0.9996759436666912
112,canadaojp_2016_05_03_082959.jpg,0.44652695594139163,0.9820455944798763
113,canadaojp_2016_05_03_085959.jpg,0.46572786811792843,0.9986532315157138
114,canadaojp_2016_05_03_092959.jpg,0.4574577500207916,0.9965382837209592
115,canadaojp_2016_05_03_095959.jpg,0.4584411871121606,0.9959647716865934
116,canadaojp_2016_05_03_102959.jpg,0.4642590221481584,0.9963063110948331
117,canadaojp_2016_05_03_105959.jpg,0.5080218995710584,0.9901358555418173
118,canadaojp_2016_05_03_112959.jpg,0.5519909779523005,0.9817307995845406
119,canadaojp_2016_05_03_115959.jpg,0.5382008284008817,0.9765182685444749
120,canadaojp_2016_05_03_122959.jpg,0.5719343200483321,0.9784302248862218
121,canadaojp_2016_05_03_125959.jpg,0.5134050508366947,0.9943220256280583
122,canadaojp_2016_05_03_132958.jpg,0.5335688687415066,0.996567886309276
123,canadaojp_2016_05_03_135959.jpg,0.5243809900631938,0.9830309457251721
124,canadaojp_2016_05_03_142959.jpg,0.517141567037142,0.9872759733870813
125,canadaojp_2016_05_03_145959.jpg,0.5052270640664199,0.9796764011896711
126,canadaojp_2016_05_03_152959.jpg,0.4943253100883445,0.9815476550406821
127,canadaojp_2016_05_03_155959.jpg,0.47522727779284013,0.9909840485243865
128,canadaojp_2016_05_03_162959.jpg,0.47128835382798695,0.9939957140496101
129,canadaojp_2016_05_03_165959.jpg,0.505350494204338,0.998680120179936
130,canadaojp_2016_05_03_172959.jpg,0.5068770798064495,0.9996374329067734
131,canadaojp_2016_05_03_175959.jpg,0.481079638961056,0.9971971895159356
132,canadaojp_2016_05_03_182959.jpg,0.48402466777173503,0.9929226785819223
133,canadaojp_2016_05_03_185959.jpg,0.4661931295846034,0.9970705599009158
134,canadaojp_2016_05_03_192959.jpg,0.45690389057142017,0.9999607761824483
135,canadaojp_2016_05_03_195958.jpg,0.45616465243793314,0.9815547161707667
136,canadaojp_2016_05_03_202959.jpg,0.45602081083703394,0.9589935985724325
137,canadaojp_2016_05_03_205959.jpg,0.4574064872081969,0.9930354808880475
138,canadaojp_2016_05_03_212959.jpg,0.31642224802367447,0.9286825987357443
139,canadaojp_2016_05_03_215959.jpg,0.9601127123091571,0.9833207286987429
140,canadaojp_2016_05_03_222959.jpg,0.9765180058135243,0.9922677773088499
141,canadaojp_2016_05_03_225959.jpg,0.9810453708526534,0.9951429542239406
142,canadaojp_2016_05_03_232959.jpg,0.9810334085670023,0.9948770728427478
143,canadaojp_2016_05_03_235959.jpg,0.9683931722864316,0.9864025162808681
144,canadaojp_2016_05_04_002959.jpg,0.9569910645266742,0.977501152552323
145,canadaojp_2016_05_04_005959.jpg,0.9731908834618035,0.9904865631342564
146,canadaojp_2016_05_04_012959.jpg,0.9657055311423752,0.9842353122728067
147,canadaojp_2016_05_04_015959.jpg,0.9700931466293012,0.988155493787586
148,canadaojp_2016_05_04_022958.jpg,0.9770877951334871,0.9926144531157892
149,canadaojp_2016_05_04_025959.jpg,0.9849485507825364,0.9973062780792169
150,canadaojp_2016_05_04_032959.jpg,0.9689568404823342,0.9850636093210846
151,canadaojp_2016_05_04_035959.jpg,0.27637968632028403,0.9967021201916599
152,canadaojp_2016_05_04_042959.jpg,0.4509344740812981,0.9809819138849347
153,canadaojp_2016_05_04_045959.jpg,0.45773449707893965,0.9790222344042354
154,canadaojp_2016_05_04_052959.jpg,0.45871750207920836,0.9607435208781429
155,canadaojp_2016_05_04_055959.jpg,0.47042528354455504,0.9922575269707127
156,canadaojp_2016_05_04_062959.jpg,0.4644212704818376,0.9999947167278583
157,canadaojp_2016_05_04_065959.jpg,0.4624613479033367,0.9985380271020681
158,canadaojp_2016_05_04_072959.jpg,0.4571398532565965,0.9999623769983559
159,canadaojp_2016_05_04_075959.jpg,0.4575910137956847,0.9951258111976631
160,canadaojp_2016_05_04_082959.jpg,0.46530276273932336,0.9978921918401065
161,canadaojp_2016_05_04_085958.jpg,0.45746800208228094,0.997564090923886
162,canadaojp_2016_05_04_092959.jpg,0.4620442026967627,0.9980612979755293
163,canadaojp_2016_05_04_095959.jpg,0.47477865307251055,0.9947484993313898
164,canadaojp_2016_05_04_102959.jpg,0.5104275705854927,0.9923585914139783
165,canadaojp_2016_05_04_105959.jpg,0.5668318294878316,0.9855887243658618
166,canadaojp_2016_05_04_112959.jpg,0.6025359522761733,0.9804257091081521
167,canadaojp_2016_05_04_115959.jpg,0.6761362584978574,0.9756219108090378
168,canadaojp_2016_05_04_122959.jpg,0.6609142844040027,0.9738706921526359
169,canadaojp_2016_05_04_125959.jpg,0.9521252655363386,0.9811732395273
170,canadaojp_2016_05_04_132959.jpg,0.5455490251061161,0.993754691748368
171,canadaojp_2016_05_04_135959.jpg,0.5776152080462196,0.9680772169631982
172,canadaojp_2016_05_04_142959.jpg,0.5619609542285097,0.9787671026504807
173,canadaojp_2016_05_04_145959.jpg,0.5525268619115851,0.9798429166788464
174,canadaojp_2016_05_04_152958.jpg,0.5616497720933711,0.980769782611182
175,canadaojp_2016_05_04_155959.jpg,0.5324529657727498,0.9851618033808422
176,canadaojp_2016_05_04_162959.jpg,0.5004321745774162,0.9891698244816237
177,canadaojp_2016_05_04_165959.jpg,0.4877670598333108,0.9990284737057021
178,canadaojp_2016_05_04_172959.jpg,0.4998960361220486,0.9998482340217401
179,canadaojp_2016_05_04_175959.jpg,0.4738804370606683,0.998118336162025
180,canadaojp_2016_05_04_182959.jpg,0.4656165588206306,0.9848502654497254
181,canadaojp_2016_05_04_185959.jpg,0.79990776111031,0.9748698134753936
182,canadaojp_2016_05_04_192959.jpg,0.5115845890196749,0.9765382153111428
183,canadaojp_2016_05_04_195959.jpg,0.4801706701962909,0.9877928873529018
184,canadaojp_2016_05_04_202959.jpg,0.45192814088848077,0.9877971853618925
185,canadaojp_2016_05_04_205958.jpg,0.4532609188352127,0.9999674967248435
186,canadaojp_2016_05_04_212959.jpg,0.30862121770843104,0.8895906827844722
187,canadaojp_2016_05_04_215958.jpg,0.18383818283735176,0.9734985991709235
188,canadaojp_2016_05_04_222959.jpg,0.963968939262324,0.9822504567999535
189,canadaojp_2016_05_04_225959.jpg,0.9736029068491707,0.9902679600528825
190,canadaojp_2016_05_04_232959.jpg,0.9731141599019605,0.9892008272833371
191,canadaojp_2016_05_04_235959.jpg,0.970012025352269,0.9874465733133981
192,canadaojp_2016_05_05_002959.jpg,0.9832137653555566,0.9962098184392949
193,canadaojp_2016_05_05_005959.jpg,0.9867180138247931,0.986903096704626
194,canadaojp_2016_05_05_012959.jpg,0.9568091540921362,0.97718179619635
195,canadaojp_2016_05_05_015959.jpg,0.9723987166298214,0.9894565557617547
196,canadaojp_2016_05_05_022959.jpg,0.9742113528174454,0.9909963441371301
197,canadaojp_2016_05_05_025959.jpg,0.9793115400746009,0.9938514692981855
198,canadaojp_2016_05_05_032958.jpg,0.9772422562590799,0.9928539034955353
199,canadaojp_2016_05_05_035959.jpg,0.27293980874430046,0.9930116948021996
200,canadaojp_2016_05_05_042959.jpg,0.45204189859551797,0.9857161936345942
201,canadaojp_2016_05_05_045959.jpg,0.4621561468866022,0.960436796737149
202,canadaojp_2016_05_05_052959.jpg,0.4670418483444815,0.9862827295960985
203,canadaojp_2016_05_05_055959.jpg,0.5070759205434404,0.994007740311433
204,canadaojp_2016_05_05_062959.jpg,0.48712207542810626,0.9991635335449847
205,canadaojp_2016_05_05_065959.jpg,0.4655659571590954,0.9999993795280122
206,canadaojp_2016_05_05_072959.jpg,0.4706562211777717,0.9997695743417714
207,canadaojp_2016_05_05_075959.jpg,0.45315770343131845,0.9960147232907308
208,canadaojp_2016_05_05_082959.jpg,0.45159709260548986,0.9783345740730409
209,canadaojp_2016_05_05_085959.jpg,0.4426869499827402,0.9929063338742272
210,canadaojp_2016_05_05_092959.jpg,0.4438298817530318,0.9788958090820065
211,canadaojp_2016_05_05_095958.jpg,0.4395621907027897,0.9793730542877582
212,canadaojp_2016_05_05_102959.jpg,0.4422985117478355,0.9534226337108245
213,canadaojp_2016_05_05_105959.jpg,0.44070025523715095,0.9450312793537783
214,canadaojp_2016_05_05_112959.jpg,0.43820014518912326,0.9629167518667248
215,canadaojp_2016_05_05_115959.jpg,0.44632872671688417,0.9813937367744867
216,canadaojp_2016_05_05_122959.jpg,0.4531783478646283,0.9908606280223317
217,canadaojp_2016_05_05_125959.jpg,0.4386122359391105,0.9778763302738511
218,canadaojp_2016_05_05_132959.jpg,0.43789354453348284,0.9751560356552486
219,canadaojp_2016_05_05_150001.jpg,0.4423720183820383,0.9594169497229703
220,canadaojp_2016_05_05_153001.jpg,0.44963828577449944,0.9791050503167167
221,canadaojp_2016_05_05_160000.jpg,0.4487449589304667,0.9790843619209625
222,canadaojp_2016_05_05_163001.jpg,0.45382830153997766,0.9917692340501522
223,canadaojp_2016_05_05_170000.jpg,0.44203591822083876,0.9786874091000682
224,canadaojp_2016_05_05_173001.jpg,0.44047912533738365,0.9642668813185685
225,canadaojp_2016_05_05_180000.jpg,0.44418596983733105,0.9406174713444817
226,canadaojp_2016_05_05_183001.jpg,0.43984689899432516,0.9433729957766631
227,canadaojp_2016_05_05_190000.jpg,0.44269744499952246,0.9247061951006719
228,canadaojp_2016_05_05_193000.jpg,0.4424665143470571,0.9346884134433634
229,canadaojp_2016_05_05_200000.jpg,0.4452530309835814,0.9330188478347732
230,canadaojp_2016_05_05_203000.jpg,0.44076342100044646,0.9377079353731859
231,canadaojp_2016_05_05_210000.jpg,0.44750675409591845,0.9792252131366388
232,canadaojp_2016_05_05_213000.jpg,0.999775634406534,0.9997783114271142
233,canadaojp_2016_05_05_220001.jpg,0.9713186577130528,0.9876664728422155
234,canadaojp_2016_05_05_223000.jpg,0.9793740075033601,0.9939585568624323
235,canadaojp_2016_05_05_230001.jpg,0.980469902482817,0.9949554708284067
236,canadaojp_2016_05_05_233000.jpg,0.9887189714950364,0.9892975900781361
237,canadaojp_2016_05_06_000001.jpg,0.9887718215855514,0.9896684027320319
238,canadaojp_2016_05_06_003000.jpg,0.9835202206861307,0.9964224667559982
239,canadaojp_2016_05_06_010000.jpg,0.9858923489892114,0.9872100487060465
240,canadaojp_2016_05_06_013000.jpg,0.985964362139512,0.99787673813357
241,canadaojp_2016_05_06_020000.jpg,0.9833890326520236,0.9968518297997856
242,canadaojp_2016_05_06_023000.jpg,0.9846302266194099,0.9971380296564962
243,canadaojp_2016_05_06_030000.jpg,0.9749918802622839,0.9914704854162337
244,canadaojp_2016_05_06_033000.jpg,0.9855529579484305,0.9977381849981222
245,canadaojp_2016_05_06_040000.jpg,0.9998529756217434,0.9962937273889496
246,canadaojp_2016_05_06_043001.jpg,0.4387495398575213,0.9880465818681213
247,canadaojp_2016_05_06_050000.jpg,0.45510562003404376,0.9126854918940214
248,canadaojp_2016_05_06_053001.jpg,0.453023498127055,0.9385910461131262
249,canadaojp_2016_05_06_060000.jpg,0.4568012705037181,0.9462894501560714
250,canadaojp_2016_05_06_063001.jpg,0.4602809983583237,0.9754507945336994
251,canadaojp_2016_05_06_070000.jpg,0.4579701486184783,0.9727915485907145
252,canadaojp_2016_05_06_073000.jpg,0.4536529832520908,0.9342451299255327
253,canadaojp_2016_05_06_080000.jpg,0.44535754783050396,0.9566383546782709
254,canadaojp_2016_05_06_083000.jpg,0.4493060328572721,0.945833963769204
255,canadaojp_2016_05_06_090000.jpg,0.44513804246627275,0.9803583455165779
256,canadaojp_2016_05_06_093000.jpg,0.4407107833027868,0.9928155507009562
257,canadaojp_2016_05_06_100000.jpg,0.44285484933290453,0.9809245045903738
258,canadaojp_2016_05_06_103000.jpg,0.4437984525754646,0.9921374352670391
259,canadaojp_2016_05_06_110001.jpg,0.4929998250274933,0.9884639017750225
260,canadaojp_2016_05_06_113000.jpg,0.5520261327319573,0.9793094921067691
261,canadaojp_2016_05_06_120001.jpg,0.45193848334656206,0.9734051571564626
262,canadaojp_2016_05_06_123000.jpg,0.6087490029464595,0.9880111127705553
263,canadaojp_2016_05_06_130001.jpg,0.5622374221308074,0.9897499112982955
264,canadaojp_2016_05_06_133000.jpg,0.4507479870855828,0.9694956570531004
265,canadaojp_2016_05_06_140000.jpg,0.5397279425079522,0.9912453319918118
266,canadaojp_2016_05_06_143000.jpg,0.45358077918732653,0.9761014219231112
267,canadaojp_2016_05_06_150000.jpg,0.44451046349791323,0.9746607923729718
268,canadaojp_2016_05_06_153000.jpg,0.5246294121741477,0.9833643134112653
269,canadaojp_2016_05_06_160000.jpg,0.5344112308416161,0.9885625580996572
270,canadaojp_2016_05_06_163000.jpg,0.5282612945552889,0.993649938251202
271,canadaojp_2016_05_06_170000.jpg,0.4569859745819656,0.9970093757448089
272,canadaojp_2016_05_06_173001.jpg,0.5560376141044043,0.9999968244354982
273,canadaojp_2016_05_06_180000.jpg,0.4635385390146364,0.9973236914149739
274,canadaojp_2016_05_06_183001.jpg,0.45961724270417303,0.991495585744198
275,canadaojp_2016_05_06_190000.jpg,0.47662094392549287,0.9902000959340447
276,canadaojp_2016_05_06_193001.jpg,0.45504387389780204,0.9921855834573421
277,canadaojp_2016_05_06_200000.jpg,0.44884889916477577,0.9328715806010655
278,canadaojp_2016_05_06_203000.jpg,0.4514418538595959,0.9268735972107122
279,canadaojp_2016_05_06_210000.jpg,0.45292024382568624,0.09628264495623408
280,canadaojp_2016_05_06_213000.jpg,0.426088140665805,0.9882667122832528
281,canadaojp_2016_05_06_220000.jpg,0.9716351709883538,0.9933747475329189
282,canadaojp_2016_05_06_223000.jpg,0.9828320113394449,0.9960464960785134
283,canadaojp_2016_05_06_230001.jpg,0.9786419036140457,0.9941827347072762
284,canadaojp_2016_05_06_233000.jpg,0.9831490327300458,0.9966865110449946
285,canadaojp_2016_05_07_000001.jpg,0.986531254575161,0.998377753744574
286,canadaojp_2016_05_07_003000.jpg,0.9769872756850263,0.9931259257048375
287,canadaojp_2016_05_07_010001.jpg,0.9862696124677713,0.9981104807879884
288,canadaojp_2016_05_07_013000.jpg,0.9733439954628531,0.9904308793590941
289,canadaojp_2016_05_07_020001.jpg,0.9800931617835438,0.9950013039185506
290,canadaojp_2016_05_07_023000.jpg,0.9839285119946137,0.996864872148954
291,canadaojp_2016_05_07_030000.jpg,0.9739097915000141,0.9910110877282117
292,canadaojp_2016_05_07_033000.jpg,0.9869009766904043,0.9881060506745672
293,canadaojp_2016_05_07_040000.jpg,0.9947173191987461,0.9997524070013573
294,canadaojp_2016_05_07_043000.jpg,0.4419098345526369,0.9959433860138371
295,canadaojp_2016_05_07_050000.jpg,0.45888118703370584,0.939989035931883
296,canadaojp_2016_05_07_053001.jpg,0.46136192988133623,0.9761557424401607
297,canadaojp_2016_05_07_060000.jpg,0.46520150472430055,0.9704431849713732
298,canadaojp_2016_05_07_063001.jpg,0.4675666708442916,0.9880238877496645
299,canadaojp_2016_05_07_070000.jpg,0.46876605692410556,0.9988233787611708
300,canadaojp_2016_05_07_073001.jpg,0.4677482379048725,0.9999934957488917
301,canadaojp_2016_05_07_080000.jpg,0.45945374919733617,0.9996144559671101
302,canadaojp_2016_05_07_083001.jpg,0.4485890164640224,0.967030302514672
303,canadaojp_2016_05_07_090000.jpg,0.4483602311024525,0.9971759358066766
304,canadaojp_2016_05_07_093000.jpg,0.44935795891315244,0.977645381836832
305,canadaojp_2016_05_07_100000.jpg,0.44608868170892857,0.9804402587846213
306,canadaojp_2016_05_07_103000.jpg,0.44251900599890404,0.9908544348324291
307,canadaojp_2016_05_07_110000.jpg,0.44995998897567857,0.9844675712554578
308,canadaojp_2016_05_07_113000.jpg,0.44428019485157844,0.9832586048355257
309,canadaojp_2016_05_07_120001.jpg,0.4471212703679681,0.978119536535974
310,canadaojp_2016_05_07_123000.jpg,0.44146834348323005,0.9675312126838196
311,canadaojp_2016_05_07_130001.jpg,0.4459007567086165,0.9323186771303926
312,canadaojp_2016_05_07_133000.jpg,0.44704831452068466,0.9919294016123844
313,canadaojp_2016_05_07_140001.jpg,0.44578588610837827,0.9784989604487947
314,canadaojp_2016_05_07_143000.jpg,0.4405844349388178,0.9855185286425634
315,canadaojp_2016_05_07_150001.jpg,0.4850261498709334,0.9851523150306527
316,canadaojp_2016_05_07_153000.jpg,0.4507065380399945,0.9648845632570904
317,canadaojp_2016_05_07_160000.jpg,0.4423720183820383,0.9834228940454492
318,canadaojp_2016_05_07_163000.jpg,0.44482433094602614,0.9462833494765426
319,canadaojp_2016_05_07_170000.jpg,0.44430113183465125,0.9970670607320059
320,canadaojp_2016_05_07_173000.jpg,0.44608868170892857,0.9636212266515838
321,canadaojp_2016_05_07_180000.jpg,0.4441022024658208,0.9597513754973493
322,canadaojp_2016_05_07_183001.jpg,0.46690047492422704,0.9983709815354784
323,canadaojp_2016_05_07_190000.jpg,0.44876574834733163,0.9720270460556635
324,canadaojp_2016_05_07_193001.jpg,0.44781913570519893,0.9349549777321317
325,canadaojp_2016_05_07_200000.jpg,0.44657911118205057,0.9412903892596252
326,canadaojp_2016_05_07_203001.jpg,0.45397264468472615,0.939392883890304
327,canadaojp_2016_05_07_210000.jpg,0.4512969298679117,0.9433886711060055
328,canadaojp_2016_05_07_213001.jpg,0.4472567374286581,0.9342180082592948
329,canadaojp_2016_05_07_220000.jpg,0.9835299689591668,0.9926733024240325
330,canadaojp_2016_05_07_223000.jpg,0.9793724469855197,0.9942034408479744
331,canadaojp_2016_05_07_230000.jpg,0.9740695608654395,0.9910699405242002
332,canadaojp_2016_05_07_233000.jpg,0.9939117854260942,0.9946930414345518
333,canadaojp_2016_05_08_000000.jpg,0.9799272862572488,0.9941293201390936
334,canadaojp_2016_05_08_003000.jpg,0.9741081114179037,0.9904650683386637
335,canadaojp_2016_05_08_010001.jpg,0.9821643602122947,0.9958680897969617
336,canadaojp_2016_05_08_013000.jpg,0.9917555939289202,0.992837479214971
337,canadaojp_2016_05_08_020001.jpg,0.9761498754420357,0.992153501184435
338,canadaojp_2016_05_08_023000.jpg,0.9897927312884609,0.9904283443918364
339,canadaojp_2016_05_08_030001.jpg,0.9936655633696307,0.9952603262176469
340,canadaojp_2016_05_08_033000.jpg,0.9841464261509558,0.9979434912994717
341,canadaojp_2016_05_08_040000.jpg,0.37382543377172006,0.9999562019695301
342,canadaojp_2016_05_08_043000.jpg,0.4572013941947022,0.9918746319626027
343,canadaojp_2016_05_08_050000.jpg,0.46085228808039747,0.9822937070468827
344,canadaojp_2016_05_08_053000.jpg,0.4614332467724085,0.9834396121703877
345,canadaojp_2016_05_08_060000.jpg,0.5143974537519395,0.9737694779999163
346,canadaojp_2016_05_08_063000.jpg,0.47718747606846723,0.9986078139818563
347,canadaojp_2016_05_08_070000.jpg,0.46331512289215593,0.9995329528244321
348,canadaojp_2016_05_08_073001.jpg,0.46129060489793317,0.9999626142441751
349,canadaojp_2016_05_08_080000.jpg,0.46050549551598274,0.9996665776370519
